Study_ID,Title,DOI,Journal,Year,Study_env,Vec_order,Vec_family,Vec_genus,Vec_species,Vec_trait,Other_trait,Vec_stage,Pred_phylum,Pred_class,Pred_order,Pred_family,Pred_genus,Pred_species,Pred_starved,Time_starved_min,Pred_effect,Units,Con_mean,Con_sd,Con_n,Pred_mean,Pred_sd,Pred_n,Graph_text,Sex,Std_pred_level,Std_exp_time_days,Larval_instar,Num_pred,Num_prey,Arena_vol,Time_eating_days,Temp,Cue_type,Experimental_ID,Mixed_prey,Pesticide
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,SIZE,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,"micrometers, individual means",3338,117.3,215,3195,133.5,220,TEXT,FEMALE,300,21,NA,1,300,1000,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,COMPETENCE,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,oocyst prevalence,53.7,49.6,134,60.8,48.5,138,TEXT,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,COMPETENCE,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,sporozoite prevalence,88.3,32.2,77,86.3,22,21,TEXT,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,FECUNDITY,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,proportion of gravid females,0.64,0.5,78,0.57,0.49,76,GRAPH,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,FECUNDITY,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,number of eggs,136.6,37.3,136,130.1,37,112,TEXT,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,FECUNDITY,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,egg size,429.4,14,136,420,14.8,112,TEXT,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1010,Evidence for carry-over effects of predator exposure on pathogen transmission potential,10.1098/rspb.2015.2430,Proceedings of the Royal Society B: Biological Sciences,2015,LAB,Diptera,Culicidae,Anopheles,coluzzii,SURVIVAL,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Anisops,jaczewskii,NO,0,NONCONSUMPTIVE,days,8.8,1.5,25,7.7,1.5,25,TEXT,FEMALE,300,NA,NA,1,300,NA,NA,NA,PREDDC,A,NO,NO
1016,The Influence of Amphibians on Mosquitoes in Seasonal Pools: Can Wetlands Protection Help to Minimize Disease Risk?,10.1007/s13157-011-0198-z,Wetlands,2011,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Chordata,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,NA,NA,NONCONSUMPTIVE,number of egg rafts laid,27.05,11.92,3,4.75,4.26,3,GRAPH,NA,NA,18,NA,2,NA,8100,NA,NA,PRED,A,NO,NO
1016,The Influence of Amphibians on Mosquitoes in Seasonal Pools: Can Wetlands Protection Help to Minimize Disease Risk?,10.1007/s13157-011-0198-z,Wetlands,2011,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,maculatum,NA,NA,NONCONSUMPTIVE,number of egg rafts laid,27.05,11.92,3,13.77,3.97,3,GRAPH,NA,NA,18,NA,2,NA,8100,NA,NA,PRED,A,NO,NO
1016,The Influence of Amphibians on Mosquitoes in Seasonal Pools: Can Wetlands Protection Help to Minimize Disease Risk?,10.1007/s13157-011-0198-z,Wetlands,2011,SEMIFIELD,Diptera,Culicidae,Culex,restuans,SURVIVAL,NA,LARVA,Chordata,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,NO,0,CONSUMPTIVE,% survival,88.64,12.82,3,79.75,17.09,3,GRAPH,NA,25,11,BOTH,2,50,11100,11,NA,NA,B,NO,NO
1016,The Influence of Amphibians on Mosquitoes in Seasonal Pools: Can Wetlands Protection Help to Minimize Disease Risk?,10.1007/s13157-011-0198-z,Wetlands,2011,SEMIFIELD,Diptera,Culicidae,Culex,restuans,SURVIVAL,NA,LARVA,Chordata,Amphibia,Urodela,Ambystomatidae,Ambystoma,maculatum,NO,0,CONSUMPTIVE,% survival,88.64,12.82,3,0,0,3,GRAPH,NA,25,11,BOTH,2,50,11100,11,NA,NA,B,NO,NO
1016,The Influence of Amphibians on Mosquitoes in Seasonal Pools: Can Wetlands Protection Help to Minimize Disease Risk?,10.1007/s13157-011-0198-z,Wetlands,2011,SEMIFIELD,Diptera,Culicidae,Culex,restuans,SIZE,NA,ADULT,Chordata,Amphibia,Anura,Ranidae,Lithobates,sylvaticus,NO,0,NONCONSUMPTIVE,"body mass (mg), group means",0.5,0.07,3,0.3,0.16,3,TEXT,NA,25,11,NA,2,50,11100,11,NA,PREDDC,B,NO,NO
1071,Effects of fish cues on mosquito larvae development,10.1016/j.actatropica.2015.08.001,Acta Tropica,2015,LAB,Diptera,Culicidae,Culex,pipiens,DEVELOPMENT,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,"days, group means",8.3,1.61,14,7.79,1.76,14,GRAPH,MALE,CUE,NA,BOTH,CUE,30,400,NA,25,PRED,A,NO,NO
1071,Effects of fish cues on mosquito larvae development,10.1016/j.actatropica.2015.08.001,Acta Tropica,2015,LAB,Diptera,Culicidae,Culex,pipiens,DEVELOPMENT,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,"days, group means",9.04,1.57,14,8.34,1.72,14,GRAPH,FEMALE,CUE,NA,BOTH,CUE,30,400,NA,25,PRED,A,NO,NO
1071,Effects of fish cues on mosquito larvae development,10.1016/j.actatropica.2015.08.001,Acta Tropica,2015,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number emerging/15,12.79,3.29,14,12.68,2.92,14,GRAPH,MALE,CUE,NA,BOTH,CUE,30,400,NA,25,PRED,A,NO,NO
1071,Effects of fish cues on mosquito larvae development,10.1016/j.actatropica.2015.08.001,Acta Tropica,2015,LAB,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,NONCONSUMPTIVE,number emerging/15,11.06,3.48,14,13.8,1.76,14,GRAPH,FEMALE,CUE,NA,BOTH,CUE,30,400,NA,25,PRED,A,NO,NO
1073,Oviposition habitat selection by a mosquito in response to a predator: are predator-released kairomones air-borne cues?,10.3376/1081-1710(2008)33[208:ohsbam]2.0.co;2,Journal of Vector Ecology,2008,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,maculata,NO,0,NONCONSUMPTIVE,average # of egg rafts per pool per day,0.7,0.2,5,0.32,0.19,5,GRAPH,FEMALE,NA,36,NA,CUE,NA,30000,NA,NA,PRED,A,NO,NO
1074,Mosquito females quantify risk of predation to their progeny when selecting an oviposition site,10.1111/j.1365-2435.2011.01873.x,Functional Ecology,2011,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,maculata,NO,0,NONCONSUMPTIVE,average # of egg rafts per pool per day,0.77,0.17,5,0.32,0.34,5,GRAPH,FEMALE,CUE,19,NA,CUE,NA,15000,NA,NA,PRED,A,NO,NO
1074,Mosquito females quantify risk of predation to their progeny when selecting an oviposition site,10.1111/j.1365-2435.2011.01873.x,Functional Ecology,2011,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonecta,maculata,NO,0,NONCONSUMPTIVE,average # of egg rafts per pool per day,0.71,0.16,5,0.1,0.06,5,GRAPH,FEMALE,CUE,20,NA,CUE,NA,15000,NA,NA,PRED,B,NO,NO
1105,Predator diversity reduces habitat colonization by mosquitoes and midges,10.1098/rsbl.2016.0580,Biology Letters,2016,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Insecta,Odonata,Libellulidae,Celithemis,eponina,NO,0,NONCONSUMPTIVE,mean deposited egg clutches/day,4.91,3.52,10,2.39,1.11,10,GRAPH,NA,CUE,8,NA,CUE,NA,38000,NA,NA,PREDDC,A,NO,NO
1105,Predator diversity reduces habitat colonization by mosquitoes and midges,10.1098/rsbl.2016.0580,Biology Letters,2016,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,NA,NO,0,NONCONSUMPTIVE,mean deposited egg clutches/day,4.91,3.52,10,3.89,2.96,10,GRAPH,NA,CUE,8,NA,CUE,NA,38000,NA,NA,PREDDC,A,NO,NO
1105,Predator diversity reduces habitat colonization by mosquitoes and midges,10.1098/rsbl.2016.0580,Biology Letters,2016,SEMIFIELD,Diptera,Culicidae,Culex,NA,BEHAVIOR: oviposition,NA,ADULT,Arthropoda,Malacostraca,Decapoda,Cambaridae,Procambarus,NA,NO,0,NONCONSUMPTIVE,mean deposited egg clutches/day,4.91,3.52,10,2.68,2.18,10,GRAPH,NA,CUE,8,NA,CUE,NA,38000,NA,NA,PREDDC,A,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,CONSUMPTIVE,cumulative survival to pupation,38.47,2,5,11.19,8.24,5,GRAPH,NA,20,58,BOTH,2,40,53000,24,NA,NA,B,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"male days to pupation, group means",20.97,1.62,5,22.5,2.08,5,GRAPH,MALE,20,58,BOTH,2,40,53000,24,NA,PREDDC,B,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"female days to pupation, group means",22.66,1.92,5,22.62,1.82,5,GRAPH,FEMALE,20,58,BOTH,2,40,53000,24,NA,PREDDC,B,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,SIZE,NA,PUPA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"male pupal thoracic length (mm), group means",2.76,0.21,5,2.45,0.38,5,GRAPH,MALE,20,58,NA,2,40,53000,24,NA,PREDDC,B,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culiseta,longiareolata,SIZE,NA,PUPA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"female pupal thoracic length (mm), group means",3.27,0.21,5,2.82,0.46,5,GRAPH,FEMALE,20,58,NA,2,40,53000,24,NA,PREDDC,B,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,SURVIVAL,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,CONSUMPTIVE,cumulative survival to pupation,30.95,3.92,4,14.64,5.3,4,GRAPH,NA,20,58,BOTH,2,40,53000,31,NA,NA,A,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"male days to pupation, group means",19.6,1.64,4,17.65,2.02,4,GRAPH,MALE,20,58,BOTH,2,40,53000,31,NA,PREDDC,A,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,DEVELOPMENT,NA,LARVA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"female days to pupation, group means",21.5,2.94,4,17.94,2.49,4,GRAPH,FEMALE,20,58,BOTH,2,40,53000,31,NA,PREDDC,A,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,SIZE,NA,PUPA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"male pupal thoracic length (mm), group means",2.24,0.02,4,2.28,0.02,4,GRAPH,MALE,20,58,NA,2,40,53000,31,NA,PREDDC,A,NO,NO
1108,Individual and interactive effects of a predator and controphic species on mosquito populations,10.1890/03-5191,Ecological Applications,2005,SEMIFIELD,Diptera,Culicidae,Culex,pipiens,SIZE,NA,PUPA,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,imperator,NO,0,NONCONSUMPTIVE,"female pupal thoracic length (mm), group means",2.59,0.02,4,2.54,0.14,4,GRAPH,FEMALE,20,58,NA,2,40,53000,31,NA,PREDDC,A,NO,NO
1129,Eco-friendly control of malaria and arbovirus vectors using the mosquitofish Gambusia affinis and ultra-low dosages of Mimusops elengi-synthesized silver nanoparticles: towards an integrative approach?,10.1007/s11356-015-5253-5,Environmental Science and Pollution Research,2015,LAB,Diptera,Culicidae,Aedes,albopictus,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,CONSUMPTIVE,# surviving mosquitos/# total mosquitoes,200,0,5,83.2,4.54,5,TEXT,NA,200,5,LATE,1,200,2000,1,NA,NA,A,NO,NO
1129,Eco-friendly control of malaria and arbovirus vectors using the mosquitofish Gambusia affinis and ultra-low dosages of Mimusops elengi-synthesized silver nanoparticles: towards an integrative approach?,10.1007/s11356-015-5253-5,Environmental Science and Pollution Research,2015,LAB,Diptera,Culicidae,Anopheles,stephensi,SURVIVAL,NA,LARVA,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Gambusia,affinis,NO,0,CONSUMPTIVE,# surviving mosquitos/# total mosquitoes,200,0,5,77.8,6.26,5,TEXT,NA,200,5,LATE,1,200,2000,1,NA,NA,B,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,26.1,9.11,3,13.36,5.77,3,GRAPH,NA,125,17,BOTH,4,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,26.1,9.11,3,8.31,4.81,3,GRAPH,NA,62.5,17,BOTH,8,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,26.1,9.11,3,0.48,0.28,3,GRAPH,NA,31.25,17,BOTH,16,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,26.1,9.11,3,0.48,0.28,3,GRAPH,NA,15.625,17,BOTH,32,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,9.74,6.51,3,8.03,4.5,3,GRAPH,MALE,125,17,BOTH,4,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,9.74,6.51,3,3.44,2.34,3,GRAPH,MALE,62.5,17,BOTH,8,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,9.74,6.51,3,0.48,0.28,3,GRAPH,MALE,31.25,17,BOTH,16,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,9.74,6.51,3,0.64,0.42,3,GRAPH,MALE,15.625,17,BOTH,32,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,12.16,6.88,3,6.72,3.48,3,GRAPH,FEMALE,125,17,BOTH,4,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,12.16,6.88,3,4.17,2.06,3,GRAPH,FEMALE,62.5,17,BOTH,8,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,12.16,6.88,3,0,0,3,GRAPH,FEMALE,31.25,17,BOTH,16,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,SURVIVAL,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,CONSUMPTIVE,mean abundance,12.16,6.88,3,0.79,0.64,3,GRAPH,FEMALE,15.625,17,BOTH,32,500,243000,17,27.25,NA,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,DEVELOPMENT,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,NONCONSUMPTIVE,"time to 50% emergence (d), group means",13.84,1.07,3,10.13,1.07,3,GRAPH,MALE,125,17,BOTH,4,500,243000,17,27.25,PREDDC,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,DEVELOPMENT,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,NONCONSUMPTIVE,"time to 50% emergence (d), group means",13.84,1.07,3,10.13,1.07,3,GRAPH,MALE,62.5,17,BOTH,8,500,243000,17,27.25,PREDDC,A,NO,NO
1175,"Influence of tadpole shrimp, Triops longicaudatus (Notostraca:Triopsidae), stocking rate on Culex tarsalis development in experimental field microcosms",NA,Journal of the American Mosquito Control Association,1990,SEMIFIELD,Diptera,Culicidae,Culex,tarsalis,DEVELOPMENT,NA,LARVA,Arthropoda,Branchiopoda,Notostraca,Triopsidae,Triops,longicaudatus,NO,0,NONCONSUMPTIVE,"time to 50% emergence (d), group means",13.84,1.07,3,9.74,1.37,3,GRAPH,MALE,15.625,17,BOTH,32,500,243000,17,27.25,PREDDC,A,NO,NO
